wallet,total_fee,token_diversity,defi_activity_count,mint_count,tokens_minted,spl_tokens_sent,avg_tx_value,max_tx_value,median_tx_value,avg_tx_interval,std_tx_interval,unique_destinations,dest_entropy,unique_tokens,spl_transfer_count,nft_transfer_count,mint_event_count,defi_program_count,fee_per_tx,activity_score,tx_count,avg_fee,total_sent_sol,avg_tx_size,fee_ratio,defi_ratio,mint_ratio,inv_avg_interval,cluster,behavior_label,pca1,pca2
G8W2252jaCj3okh467LkBxNTCKyQzjCjnNrdRKXKQyum,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
G8W2PYZAaMwHvcJ6h2pvMdDhUrfrc4UnzHczCSbbui5m,5050,0,1,0,0,0,0.31,0.31,0.31,0.0,0.0,1,0.0,0,0,0,0,0,5050.0,1.0,1,5050.0,310000000.0,310000000.0,5050.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32352825050098305,-0.44359420613832523
G8XocScDeimyWNRBKbCutZ3A25AwuHpCyapnrXLHxp2B,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
G8cSyRb4kAidhaVJs7pcKrRqN2MwyYGcN8Ps8AV1HfGQ,285000,0,1,0,0,0,0.55228459,0.55228459,0.55228459,0.0,0.0,1,0.0,0,0,0,0,0,285000.0,1.0,1,285000.0,552284590.0,552284590.0,285000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.31874871864676946,-0.3287596615627158
G8y2NQqxcBcm7w5eiMea298FHZCpgQThnPd3FGR1PR8q,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
G9X7F4JzLzbSGMCndiBdWNi5YzZZakmtkdwq7xS3Q3FE,20000,0,1,0,0,0,0.2317785975,0.46682245,0.173640755,9839662.0,13915330.41656362,4,1.3862943611198906,0,0,0,0,0,5000.0,4.065179874554648e-07,4,5000.0,927114390.0,231778597.5,5000.0,0.25,0.0,1.0162950719242185e-07,4,🟢 DeFi User,2.5728990668067646,5.536492819999832
G9X7NhCVH7aN9W4UAKXRjBxAJqsXusrySRe7RNBe65fE,15800,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,15800.0,1.0,1,15800.0,1000.0,1000.0,15800.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32340132560476653,-0.441815885707236
G9X7SZiiNqnWu99KkFCmqy2qd34KAaVeZkqXd6W82hNE,52200,0,1,0,0,0,1e-06,1e-06,1e-06,18.0,0.0,2,0.6931471805599453,0,0,0,0,0,26100.0,0.1052631578947368,2,26100.0,2000.0,1000.0,26100.0,0.5,0.0,0.05555555555555555,0,🟢 DeFi User,0.525401081886768,0.40430718130310056
G9hmrRQVeB1m8DPxGmG6CnGtpGmnTt3UYSQ2gk8X85mf,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
G9ivbTjJz4bgtjyXr2zkCvUdv8FToXsopxzzacjFnJq6,1021402,0,1,0,0,0,1.5,1.5,1.5,0.0,0.0,1,0.0,0,0,0,0,0,1021402.0,1.0,1,1021402.0,1500000000.0,1500000000.0,1021402.0,1.0,0.0,0.0,2,🐋 Whale,-0.30612124272738034,-0.024132190270516444
G9ivwrzXX3Thpa2bLKKeSK5W5hGoEj4zUVb7vYJ8ZMV6,31400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,31400.0,1.0,1,31400.0,1000.0,1000.0,31400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32313738339623543,-0.4355280777709543
G9nP12MxF88WfezACxRcrT1QfWhsC4xSR9ZdWPbAgTdg,710000,1,1,0,0,5mbK36...:7472590000,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0,0,0,710000.0,1.0,1,710000.0,0.0,0.0,710000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3221083394071675,-0.29804823493313215
G9vsMe82sLb7RqPr2MzEECSvfXkFuyTdhSufSinV533X,24020000,0,1,0,0,0,0.00836571275,0.01148905,0.0079869005,2.6666666666666665,3.771236166328253,2,0.6931471805599453,0,0,0,0,0,6005000.0,1.090909090909091,4,6005000.0,33462851.0,8365712.75,6005000.0,0.25,0.0,0.375,0,🟢 DeFi User,0.9133358047844227,3.0792545718948245
GAjTM7KcqAAtEa8nRHwjjj5t4XNtqz5DMGvT9KS7DRJ4,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
GAv1pQt1CzrzYL4voemP5UDbdZSdVP1hG1Kn9vbUy3am,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
GB7SkZMTwZVZxdXfrsPpQFNqEWV88fK5jwQHsPKJU28G,1871323,0,1,0,0,0,0.157444,0.157444,0.157444,0.0,0.0,1,0.0,0,0,0,0,0,1871323.0,1.0,1,1871323.0,157444000.0,157444000.0,1871323.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.29197912870353804,0.30737721938806184
GBmv1Jd4AQoSrQBnTqaZyG3eoK7enQXAADuxnmfp4svA,109200,0,1,0,0,0,1e-06,1e-06,1e-06,5.5,3.5,3,1.0986122886681096,0,0,0,0,0,36400.0,0.4615384615384615,3,36400.0,3000.0,1000.0,36400.0,0.3333333333333333,0.0,0.18181818181818182,0,🟢 DeFi User,0.9656718307458594,0.7543125736351897
GBqgavTzDmHPJb2bUrB2MJAvBRinFcStWTbLxsQhLEZq,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
GBuXWoJik43DkgLuNHH1cvKEWFchxkQokiNkVnZJ5f59,2010000,0,1,0,0,0,0.00075,0.001,0.00075,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,1005000.0,2.0,2,1005000.0,1500000.0,750000.0,1005000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5397558075024256,0.7979793922125729
GC5DvhJkkQDbRsPaxfBSbXf5nGpXtqj2zjEPZrsRSwyw,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
GCRG31aHX6yx18uGGNjhfFm36pjkdaCpqHzosS4kMKHR,18012914,0,1,0,0,0,0.0095009965,0.01,0.0095009965,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,9006457.0,2.0,2,9006457.0,19001993.0,9500996.5,9006457.0,0.5,0.0,0.0,0,🟢 DeFi User,0.6751397689333286,4.02319492681227
GCbaXZdkj7DKCbZcdnKcXegQGgFPXwQTBHA9ucMV7rSW,40000,0,1,0,0,0,0.043347174,0.043347174,0.043347174,0.0,0.0,1,0.0,0,0,0,0,0,40000.0,1.0,1,40000.0,43347174.0,43347174.0,40000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32298419214194685,-0.4317045171470031
GDMEJ1hb7XuSBwEPPzWHRwraYSbmRUUAJZwh5GrHpjj3,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
GDQkDzhN8JgkCGbLfX4NxGkzrmxVraVXmnfXRQSYmh1g,10000,0,1,0,0,0,0.0005975,0.001194,0.0005975,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,5000.0,2.0,2,5000.0,1195000.0,597500.0,5000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5228363596831537,0.39491283995560345
GDbfmHcYa7D2aK9tCZUQPxhhf1QvhcdQ86MewHWrhWQi,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
GDfqBkxetSvZWraDWgiSLpk6rmDmK9Mnb7gequchh7Br,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
GESRT5mG3sDC49wv1nL4QWXixkFLYCfANRtgdL1gG7YT,15000,0,1,0,0,0,0.04558089,0.04558089,0.04558089,0.0,0.0,1,0.0,0,0,0,0,0,15000.0,1.0,1,15000.0,45580890.0,45580890.0,15000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32340678044482524,-0.4417627249352354
GEVowF8QkfgQnwwYZadkzQiGXoZxVvCzp4QBbK2VnsfZ,705000,0,1,0,0,0,0.0003,0.0003,0.0003,0.0,0.0,1,0.0,0,0,0,0,0,705000.0,1.0,1,705000.0,300000.0,300000.0,705000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3117404411784502,-0.1640212916150639
GEbvM1gv8o59vUu2mwUFBtLKgP74qiDZ57d6yzgZtcMJ,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
GEzTGbmWERjATnWXzMBLJyr5tJyDD9uURzPcMeZhDtdS,5000,0,1,0,0,0,2.4102e-05,2.4102e-05,2.4102e-05,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,24102.0,24102.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3235840507304055,-0.4461687931314796
GFigAgV23XZojAYiW4hXsmw82RvFA6jPMdro161f3fTx,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
GFkYF1AQwJFtnYY7WhfYncyALco2CyyhM7wKYxV3yHrp,22000,1,1,0,0,AMgMqa...:1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0,0,0,22000.0,1.0,1,22000.0,0.0,0.0,22000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.33374886757828154,-0.5753566875076086
GG7Bfjnhih9LiR8t425is4hmtDsNCVTubKHn7EdiNRCB,5000,0,1,0,0,0,0.1,0.1,0.1,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,100000000.0,100000000.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323566326444071,-0.4453449167883699
GGSHReqiV1CpThdRTjixKpKGh1rKEgGCt7SB6ogswZmb,64000,0,1,0,0,0,0.28062118,0.28062118,0.28062118,0.0,0.0,1,0.0,0,0,0,0,0,64000.0,1.0,1,64000.0,280621180.0,280621180.0,64000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3225360619429548,-0.42007565080183396
GGk3WaNxeKtErBWoRP4ccs7S6CEip1GtJPC6ztwD7HKc,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
GH71GQwrwRck93MZVcQxD8Znc2TQ51gEEdKdZUaEDHek,40050,0,1,0,0,0,0.005993503,0.005993503,0.005993503,0.0,0.0,1,0.0,0,0,0,0,0,40050.0,1.0,1,40050.0,5993503.0,5993503.0,40050.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3229899684410332,-0.43199218616640883
GHKEZ73sJjfHgKyT4gLcadufGfb1dXhEoYGBTKRwHxgp,10000,0,1,0,0,0,2.4731e-05,2.4731e-05,2.4731e-05,0.0,0.0,1,0.0,0,0,0,0,0,10000.0,1.0,1,10000.0,24731.0,24731.0,10000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3234994537571842,-0.4441534648915475
GHWVm5mBVDT2FjCkyU7TGJdBC7hpAfpRA9AMRhm3Ri8C,45000,0,1,0,0,0,1.73932184,1.73932184,1.73932184,0.0,0.0,1,0.0,0,0,0,0,0,45000.0,1.0,1,45000.0,1739321840.0,1739321840.0,45000.0,1.0,0.0,0.0,2,🐋 Whale,-0.32259892340634067,-0.415713091511951
GHtKCDqRGrYHSCQ4UnY6jWE9VBs4uyzoW5SwQixpgaiU,6010000,0,1,0,0,0,0.00275,0.003,0.00275,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,3005000.0,2.0,2,3005000.0,5500000.0,2750000.0,3005000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5735955420552257,1.6041340699847044
GJ2mGKqkrhaXpYYtSpaSFxp5FKLHZ9ccNcGzg3phKXtQ,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
GJ9KYHjxyjLyUzyxfn6bJNJjpBYy7TDGnf98PHDWy9ou,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
GJK3ewrjTMUJnoiWGsMLt9pF6cN4Tda3Hn33GVHESwk,5000,0,1,0,0,0,0.00189656,0.00189656,0.00189656,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,1896560.0,1896560.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3235837187705791,-0.4461533626739341
GJRs4FwHtemZ5ZE9x3FNvJ8TMwitKTh21yxdRPqn7npE,3280000,0,1,0,0,0,6.7815088673125,90.0,0.1923195795,6.0,6.762642481555071,16,2.772588722239781,0,0,0,0,0,205000.0,2.2857142857142856,16,205000.0,108504141877.0,6781508867.3125,205000.0,0.0625,0.0,0.16666666666666666,0,🐋 Whale,2.5030050965667554,2.2877348965917017
GJS94RrKsM28WRkVuK8ZJx1xtvP5AUBBfMHdUBqtCDS4,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
GJSvESgd5Y8qjPwyWb5eZc5mmfmTTwc2PVLJaxbyXnEY,2010000,0,1,0,0,0,0.0008109835,0.001,0.0008109835,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,1005000.0,2.0,2,1005000.0,1621967.0,810983.5,1005000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5397558376852737,0.7979801683853109
GJZYmEn3UGUeU6bd1SmZnnx44hpuH1XxjNQqyprWdUSu,5000,0,1,0,0,0,6.645e-06,6.645e-06,6.645e-06,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,6645.0,6645.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3235840538252801,-0.4461689369902457
GJdkAWcBtkgr74RLNAtWiJHJQKr7oiR6QHYvJXYTSSvG,9000,0,1,0,0,0,1e-05,1e-05,1e-05,0.0,0.0,1,0.0,0,0,0,0,0,9000.0,1.0,1,9000.0,10000.0,10000.0,9000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32351637574112,-0.44455665089733026
GJfcXVv8TVinVrTYvm2K8ahLNjxnEdPc4cbGu9pZrKFo,60000,0,1,0,0,0,0.094405938,0.094405938,0.094405938,0.0,0.0,1,0.0,0,0,0,0,0,60000.0,1.0,1,60000.0,94405938.0,94405938.0,60000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3226367527118729,-0.42322246243114536
GJubcxyNPaJvWM2sRPBAkqHW2FyyfthQUnfUk6yJZxyE,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
GJyU8mgUoKDxQyFy5L8pHMG5rFSVYohXEUUZZmNEsBTo,12010000,0,1,0,0,0,0.0050913,0.006,0.0050913,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,6005000.0,2.0,2,6005000.0,10182600.0,5091300.0,6005000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.6243548178709623,2.8133577029820342
GKCrvc5rYEC2dk7NZkkxyoGQqqbBZZFjfNaqrnZTUzDK,38000,0,1,0,0,0,0.46610827,1.863733075,0.00035,12.333333333333334,16.048537489614297,4,1.3862943611198906,0,0,0,0,0,9500.0,0.3,4,9500.0,1864433080.0,466108270.0,9500.0,0.25,0.0,0.08108108108108107,0,🐋 Whale,1.203874533335862,0.9663164236486337
GKEU2as7v16CNXG9ajQSQTUQcEzZFYiEh2RbEFB9s2SL,22222,1,1,0,0,Es9vMF...:2404867491,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0,0,0,22222.0,1.0,1,22222.0,0.0,0.0,22222.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.33374511147762165,-0.5752672071639
GKWBH8BiMcyoHUyUAFYyqDRfKcLkacxwtHs6gPAp7N22,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
GKn9TboG5QysuQ4uCsvRs6oDwUSjCudwhFeEJmECmCWK,15000,0,1,0,0,0,1.0,1.0,1.0,0.0,0.0,1,0.0,0,0,0,0,0,15000.0,1.0,1,15000.0,1000000000.0,1000000000.0,15000.0,1.0,0.0,0.0,2,🐋 Whale,-0.3232375756872069,-0.433897596020456
GKyPzFTc47m1W1ptUo5xaJn1SGLFSXxc2CoqtUNgKiTi,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
GL62gyJSmMM21AjC7Ti9GhQa6rW9SmnHgMcQRNt79F6N,10000,0,1,0,0,0,0.0004725,0.000935,0.0004725,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,5000.0,2.0,2,5000.0,945000.0,472500.0,5000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5228362978163206,0.3949112490073591
GLNqtG8BQHxoh7E7fBaaFmMwawVEHb2MWXWZVzk8z2iP,165000,0,1,0,0,0,0.1063333333333333,0.306,0.01,0.0,0.0,3,1.0986122886681096,0,0,0,0,0,55000.0,3.0,3,55000.0,319000000.0,106333333.33333333,55000.0,0.3333333333333333,0.0,0.0,0,🟢 DeFi User,0.934939015303673,0.7661964644920654
GLs6zi91sdDk8L91RK65YdQv55A1YmTgFyUwbSEEUXJm,26400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,26400.0,1.0,1,26400.0,1000.0,1000.0,26400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32322198025794413,-0.43754340082745485
GLuvNKpTCrwK7Atv4ygvvo3ENbZDVSmGhonq1dsAib2w,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
GM8E9wfP2nKsuHMt5CFXwNWMLPv139dPCv5yS3NeXtht,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
GMVGiR1PkKMUomFsMWmsVtJ6VHHynz2P3hQu5YXA5Ax8,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
GMpR8vkWirYYoRMGZ38SPbdh8nhyzivKQcD61SbqA8EH,2010000,0,1,0,0,0,0.001,0.001,0.001,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,1005000.0,2.0,2,1005000.0,2000000.0,1000000.0,1005000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5397559312360917,0.7979825741090616
GMvektuPF3xQqdrzb6UubP7bNspcttuMQY4FSvoKTYvs,40050,0,1,0,0,0,0.0059935,0.0059935,0.0059935,0.0,0.0,1,0.0,0,0,0,0,0,40050.0,1.0,1,40050.0,5993500.0,5993500.0,40050.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3229899684415651,-0.43199218619113106
GNDZTSE2zfvQv1Bo4qLj69t4LNVGnDGMHomFqZuwBWad,55000,0,1,0,0,0,0.0009,0.0009,0.0009,0.0,0.0,11,2.3978952727983707,0,0,0,0,0,5000.0,11.0,11,5000.0,9900000.0,900000.0,5000.0,0.09090909090909091,0.0,0.0,0,🟢 DeFi User,2.1381839786388372,1.5159430498773354
GNcYKRxJVqoF1PGCJB13WdDZrSSWEZonBCwsvSEg6Myc,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
GNeWxx9HEPQu8MybQufsYunev5sBE1PrmLqMq8LMHEHW,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
GNpcimR4aT8Grbpz2T3CmByu5fZ1Jqa5DVehEhoRpnj6,505000,0,1,0,0,0,0.3,0.3,0.3,0.0,0.0,1,0.0,0,0,0,0,0,505000.0,1.0,1,505000.0,300000000.0,300000000.0,505000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.31507118315465954,-0.24216446121500018
GPtGbAZXuva2A5qgXKDSRGGEMvjMds8P2XMXuknWV1ix,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
GRD21ymcry6L5XPLE43P61ZpXXWNNoDggo9qVTTycXd7,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
GRN2z3onfNiL2QQ9qGzwuN5YNt9BxyiDmoGpQ9joGKhu,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
GRP3bLJTvr6xqvmQ78cRRAXqYtDCc8ZdakYo9Hs6MFdB,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
GRV6aYozLxNaH1Yj6T2h2qfEog9ctssas6brwCcbuSK5,5000,0,1,0,0,0,8.4927e-05,8.4927e-05,8.4927e-05,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,84927.0,84927.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32358403994700935,-0.44616829188788415
GRYoDU9z9REvpabmmev9A9W5cNS4ruNBTjTboKD89WUn,13012914,0,1,0,0,0,0.0043601755,0.006501535,0.0043601755,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,6506457.0,2.0,2,6506457.0,8720351.0,4360175.5,6506457.0,0.5,0.0,0.0,0,🟢 DeFi User,0.6328387937084727,3.0154679683208365
GRykUR9sEmqGb6zJ9pSmMK8Jc7K5EUXRuvFprrVMj1Tj,5000,0,1,0,0,0,0.009372078,0.009372078,0.009372078,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,9372078.0,9372078.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32358239346893963,-0.4460917588018419
GS4R8zDBU9KWnmrCUTSPrMb3sM2kuHT74NCB6xToeJGz,40000,0,1,0,0,0,0.042193557,0.042193557,0.042193557,0.0,0.0,1,0.0,0,0,0,0,0,40000.0,1.0,1,40000.0,42193557.0,42193557.0,40000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3229843966616205,-0.4317140238158535
GSESetDWZ7BJFceprGzch9eR9pCyo6v88kchKKmXsoiu,809606,0,1,0,0,0,0.185164,0.185164,0.185164,0.0,0.0,1,0.0,0,0,0,0,0,809606.0,1.0,1,809606.0,185164000.0,185164000.0,809606.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3099377995914583,-0.12033489694828695
GSShabcgcst5cxGpfudvt2YHrBRDkazrUeqTUyHv74if,3010000,0,1,0,0,0,0.0020494935,0.002598987,0.0020494935,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,1505000.0,2.0,2,1505000.0,4098987.0,2049493.5,1505000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5482161368376728,0.9995282372778475
GSV3UQjDFEsDAvaRW6ANcLxwoa3dZFXKqUFpPNZVdh7a,10000,0,1,0,0,0,0.018287879,0.01857207,0.018287879,56.0,0.0,2,0.6931471805599453,0,0,0,0,0,5000.0,0.0350877192982456,2,5000.0,36575758.0,18287879.0,5000.0,0.5,0.0,0.017857142857142856,0,🟢 DeFi User,0.5147052442554368,0.3974647198569681
