wallet,tx_count,total_sent_sol,avg_tx_value,median_tx_value,max_tx_value,avg_fee,total_fee,fee_ratio,avg_tx_interval,std_tx_interval,unique_destinations,dest_entropy,token_diversity,mint_count,mint_ratio,type_system_transfer,type_spl-token_transfer,type_system_createAccount,type_spl-token_closeAccount,type_spl-token_transferChecked,type_address-lookup-table_extendLookupTable,type_spl-associated-token-account_createIdempotent,type_spl-associated-token-account_create,type_unknown,type_system_advanceNonce,type_system_createAccountWithSeed,type_spl-token_burn,type_spl-token_approveChecked,type_address-lookup-table_createLookupTable,type_spl-token_approve
Ei72erwrPu52UPBPj3M6A9AiJV6ud7gwn58aP3no6R38,2,0.001195,0.0005975,0.0005975,0.001194,5000.0,10000,5000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AiXY4ZVYL31Ju2D91XPsPjWH6eMFVJBEVxHtUBpG63p,2,0.001195,0.0005975,0.0005975,0.001194,5000.0,10000,5000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DxUrv77qdZQCYMdsUG7v8EJfXDjCz53Jgt7QgbpwpY1J,2,0.001195,0.0005975,0.0005975,0.001194,5000.0,10000,5000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2GpzAegwEPdLRhNntKfXwaPyfkkWEn9m2Bd4aS5zdBQ,2,0.001195,0.0005975,0.0005975,0.001194,5000.0,10000,5000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J2RHDK7cdj7Sm2PzdmEGfRr8GjVr8RS14aZK3MKpigjH,1,0.363896652,0.363896652,0.363896652,0.363896652,5006.0,5006,5006.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5omZCYiASghph4CN8519rZri67Edc2gZ8T8pwECbYKrL,1,0.03,0.03,0.03,0.03,5006.0,5006,5006.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5w2TShWE9bxeYY1hmXU6eqqHRewvLRGmYoNJw1EVB466,1,1.899993,1.899993,1.899993,1.899993,7000.0,7000,7000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKgZ3SAdmJ8ubmL9KRYh3PKGWyEA44gc9cksrq8FfxSG,1,5.480402883,5.480402883,5.480402883,5.480402883,7000.0,7000,7000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4mVwUVmB9niCZUYJrRD36mfz9kHW3xt4QHeYzvFN9CQ9,5,1.891304886,0.3782609772,0.0002,1.890404881,9800.0,49000,9800.0,9.5,14.773286702694158,5,1.6094379124341005,0,0,0.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3pCcX7TBYDdGnrnkcGj7MYJ6fysfsoKgE7Fr8VnDxa67,3,1.893391052,0.6311303506666667,0.0005,1.892691052,9000.0,27000,9000.0,19.0,16.0,3,1.0986122886681096,0,0,0.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HPiWbrmPoqnZSJWaimFvvNKKdNTWJJcdmm4GxWQnbjSD,1,1.045958139,1.045958139,1.045958139,1.045958139,7000.0,7000,7000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3XDD2i197yYcTF41RqWkcvafcHnwne2PACnNXJJYgCSE,1,1.349584473,1.349584473,1.349584473,1.349584473,7000.0,7000,7000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64FvWqjhmnHnReEYSuANrNUsAubLnRh6qbywhCvU5eLe,4,0.910685106,0.2276712765,0.00035,0.909985101,10500.0,42000,10500.0,21.333333333333332,15.2825245151302,4,1.3862943611198906,0,0,0.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FEmAATFSModHLzSpRHhBa3v8Xtc4TpCvKTQn4gv59C5o,2,7.217868201,3.6089341005,3.6089341005,7.167868201,7000.0,14000,7000.0,38.0,0.0,2,0.6931471805599453,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GKCrvc5rYEC2dk7NZkkxyoGQqqbBZZFjfNaqrnZTUzDK,4,1.86443308,0.46610827,0.00035,1.863733075,9500.0,38000,9500.0,12.333333333333334,16.048537489614297,4,1.3862943611198906,0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GnSspoVKDeaw2jfohpJNdMs7u94GnZsZkfoPJct6gj7,1,1.899993,1.899993,1.899993,1.899993,7000.0,7000,7000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8CDBRUwFYAf7sD4KhLE8EajWbgfk4vwdaETxqu7BqBpF,2,1.894018695,0.9470093475,0.9470093475,1.893818695,9000.0,18000,9000.0,38.0,0.0,2,0.6931471805599453,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EkQYK2a6Y9s14D9QGQ8SNo4ev9sVsxqprLsJyiZzoEc7,1,1.899993,1.899993,1.899993,1.899993,7000.0,7000,7000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92d44GsKUU9Ubx8Fp8xPG267Wcoo8xFtRFWt7un8Fk2U,2,1.897409883,0.9487049415,0.9487049415,1.897209883,9000.0,18000,9000.0,38.0,0.0,2,0.6931471805599453,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DcDA58HmZpjWYPZdHn1LUBUgSTzEMVWAtu76dJpY6knc,4,1.882548169,0.47063704225,0.00035,1.881848164,10500.0,42000,10500.0,12.666666666666666,15.839472494022298,4,1.3862943611198906,0,0,0.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GRP3bLJTvr6xqvmQ78cRRAXqYtDCc8ZdakYo9Hs6MFdB,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5EyGqd8PgRMyketBatud1aeR58j16QkHm6qVX6qJAfbZ,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4HvKXDvxvdm1HTobKCaax4qRoxwsWLHH9Hrnd9yUCE5D,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APMPMFqZroFZ3QG9rLftfJXZTAyLFoX8FqENjpuXUics,1,2.608303093,2.608303093,2.608303093,2.608303093,7000.0,7000,7000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ei3AzHz4cRRXANtiGfaNdX1fZ1JW798BhM5k9oQSsRY4,26,2.6e-05,1e-06,1e-06,1e-06,19615.384615384617,510000,19615.384615384617,2.76,8.23786380076777,26,3.2580965380214826,0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AgRG9oAikM1WcJYXxewxcNaPrwR9aLu7XYYUdx45j82W,1,1e-06,1e-06,1e-06,1e-06,15000.0,15000,15000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4kVH769gB1UfhUp2YGeo4GgedPq9EpESToPEXLxeFJPt,1,1e-06,1e-06,1e-06,1e-06,15000.0,15000,15000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AmMZ3BikFAJTYd4jxH6cx2xL39RYTkEYuEhBG2qETjvw,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HdhAXBS6vMGRzNtTjH6GEZy4aBSjWmXb6fad2f9dzPLD,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GKyPzFTc47m1W1ptUo5xaJn1SGLFSXxc2CoqtUNgKiTi,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6BKtJLCb38LNEqjs6VMRE5gdnaaSyKeq77hPKWpiu64q,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4DEdqgeCaaWxMJ9EVhZcMdbCR8Us18XAc7k6XgvaoA7i,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7smTFXdCmyEAnWyQ2LAfYeBrerdGk2RcqSsTdhe6y51C,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9TmPFuQfZTVdXmUg4pv5mXBETANeuDD53GMpReowocRY,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BSgsYqUxwVvABwS1pKpGR4oHgrex6iVZLKWd1kViBypj,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G8XocScDeimyWNRBKbCutZ3A25AwuHpCyapnrXLHxp2B,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76wuDErYr9QBdwHA2SfXJXDvWi9YZ3YFZRyy4VzbB6SD,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDaAN4GZmbfHMAjbBrWi2rSSmoAury5eLc2BDpjkmVWi,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CmApf5m9mtf4uRSwoVJ9ZsUbH7LWnVeLUwjKj8PSUWV9,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BwggQ7ktNbh7ewDsYAezX8wHLKKgziGrwKrDAR8XwdDC,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BpSoVabNcZXktfG4N73zhnHzh7KwLC1RD1xzK7mZXqRT,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9Y5davVbuFMyxpUEoGDGcxxBuB8TiEbxQG8KBteGuoJB,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HyWMZAZekJCQCaY34Ko6DPLCWH7bEUKRGdVjydvr9z1f,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F8zxiHknBk2wD6DUooRqkgyzWpK3rrY2Pjzec9A25WBw,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5hoc7zDpJiBQjKRcmfztTPMWXpPaf4yQe1zeEP45gxwq,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2Ug7XXMU9P2YfLHjdjjAokAFnx1yJ2ogZt58aHwMbx2s,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2TNJUQh5Bq32jCz8Jnrrxh64KPc3Y6zmWVrrqzLkF3Pc,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5N5hERjf6C32mmTAGnHmbLF4FQECc8YuRBW363sNaTZE,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ehPDAfa5kxPysjrfmZVVBfKj2fp5VGC9GgGY9H2WMLW,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8VM7h3txWBZXyyYzfhhE2T44Hrm6Uj17MbcxuV87aejc,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4VFGShnNDjbc3RJtdJEm1eH6GMNn7Mh4DrnHVjEwhyj3,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4wcsfvgYXG9KfFA3GUEoS3YtBEPeYnye7ZdNyoGycKEM,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79oUC58KcDeqtUwv73Gv9bz6eeSjRsjNrsCLSjzkY4F6,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ENRc8jo5iM2u7RkLJVr9w5Qjb5PLDzuFP8eWG5MJTco,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4yXR2fkdfn6G2YK43GG3Xm6cZH1gUdJtkZPuDLo4m1si,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FbTnrDLogAsr9QwPj2ng7TLiyCHjC4gDmFFsPwBTT5Jg,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HLSHLvaTphs93pUVgq3a8x5vdrrNZJ19b2TFYbFRDEyn,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNe1RBJ16JzdgvKfyjJsHZdNmbdNrf3qZfcEe87QqVt,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8QRGE9RLW3vfFAQcH8xzQDrazQtT348vvC684wocRWHK,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91UbXpdh2Qp19Cfa8QQdpViNvybj8WPbDx6hGRDp5oFW,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2gugLdAXGFQ9rJiwVie2tJmNKx5PYW4aDpa3oFkcAa4v,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ixEgVtqeScrmpNU5f3nYU3GHMixNXPpDfe7SrJSzLVT,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2hPXfCV8dVkXWC8LMiGRUMLJ8mMUR5X2jiJ31gogTVQs,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5MZa4AH1AGFxQ4S9YBhGncEJLgL2v6UDPiARbMYtgmH9,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPhDvfkQWHM9epYrHH7neUEgGtvUBGN4yi1ZJ4ajAQAD,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DsueQFYRyGe9XKyWYEZ5GfQEB4HpMqK7ZFKXxdj9dar1,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Z2r9i5XnsxMNsiLpuHz8Pmn4V7mihAf32RLDHQkSp8i,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWp6ARN5xR9572EXBK8dzniAvNCpb92qFGD9jSWYhnsA,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HodgowFQA1S2A6S8eq5KVpsJ69YmFVPD1cxJz7nKRHNt,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GKWBH8BiMcyoHUyUAFYyqDRfKcLkacxwtHs6gPAp7N22,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2PPBfzu5Gq8NQC8CdHB6H8uWJoPDY8wJRY3jvNsdg6wY,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8HaqkdtBtJkq9NdjqUM64y4DZF8gsxGDyqLKg1XUgjUX,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6V1R4bDJy2JpY1RH7zqnVyP4wN39D85zN9mGzjbAJzQA,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8hpQyrqUsXVdUQhLoghQmYbFvUjQT1guqGgMYewWgmcs,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APADDsK8pJN53ypck5t6J1duPGgoeXBLrpoMiMBPR1pK,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERVEoLk5fvXuFd1GogKgwairDowz8DfZT1rv9sVRiPVq,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HxR6Bf4QCZSpydwHgkXWW7RxNcb7sAtZcZeMUZz83UDY,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8Fw5YkNFzhPf2Nb8cMcDFk1VbuvqGFNcsNszLw94Ew5a,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7mDz1NxSvgt2bZL1ENuvfqyr77p5Em8yzHgkVwMPxMSG,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9pdczXPJdyTkHgeTxmQ9WgNAFJb4Utnm1pNy7q8w9Esu,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hvkw5L3xiBjfBX6Y8P9dSnRgV2rUaFTynyLgw9aMFyPz,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FcprAgCEMWfNhL8ZqHTnsHW6fxvD3HqJFL1UgAwL6XaD,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUXwKJBuKYiT8MecA5JEAZoNddgNtaxoC2mUrkfyb5FA,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9Uj6um5vdAUa8NMaK7vu6oddmgtF7ukSHHp6trJqUYb8,1,0.05245984,0.05245984,0.05245984,0.05245984,7000.0,7000,7000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fjniq94uDmxZxcDaJSuiHZ3JZF3R8cAn9osWNWHur9Pr,1,0.113660367,0.113660367,0.113660367,0.113660367,40000.0,40000,40000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HDKdNg6ZR1qvfnuzSs8KpTurFSvRMZSPyunhCrzMbeLt,2,0.281596053,0.1407980265,0.1407980265,0.184414935,42500.0,85000,42500.0,11.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AFe7PhWvMaUU7ikZCnvSX69P6CjECgfuXXDX3Kq4KnqL,2,0.279516635,0.1397583175,0.1397583175,0.177447696,40000.0,80000,40000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2Db2jhU6mxbQikdyCbN3jPMem9kyhJwbtsEKLoqgvtdC,2,0.340746442,0.170373221,0.170373221,0.187777133,40000.0,80000,40000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DXxvNbKfih3Bx1vBqUV7ZdwmZ6VJJkWUzNQJJEK82kAY,2,0.218432461,0.1092162305,0.1092162305,0.113905836,40000.0,80000,40000.0,4.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
EVQzMF2iQRDsx1tQmBQ4hL5hVpd1tyh8zuZKiPEv4H7Y,1,0.150387026,0.150387026,0.150387026,0.150387026,40000.0,40000,40000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6AyN1RrvpnojiJ1PqK5qQRk9QmEBqRpS4FRFc3JFhCFR,2,0.23956159,0.119780795,0.119780795,0.138310222,42500.0,85000,42500.0,11.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
EXfurUQiowheuu4gogVuAfrFmwfznCKDKo9Et44UHyrR,2,0.211125813,0.1055629065,0.1055629065,0.155011749,42500.0,85000,42500.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2CGEXMn6A3JxwySKG9VmGmu8dL4aeLxepi7mKY8xFBcy,3,0.431922971,0.14397432366666665,0.165539642,0.191214724,41666.666666666664,125000,41666.666666666664,2.0,2.0,3,1.0986122886681096,0,0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HAdL1BEbBjxFuL4TooxRgtcE9CYYrwuNU81PoXbPin6h,2,0.299750356,0.149875178,0.149875178,0.158587435,42500.0,85000,42500.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6myTERdqaWATwbE86XhntWnNutDHo6woMwBn1hZBMxkK,3,0.430052262,0.143350754,0.144444434,0.171178926,43333.333333333336,130000,43333.333333333336,0.0,0.0,3,1.0986122886681096,0,0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
JCmowzSPnt8YKLxrmPTzgNTPbRTCfNmL7sEBMU2e8B1o,1,0.196362752,0.196362752,0.196362752,0.196362752,40000.0,40000,40000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DiJJx3KdaSrJAuy5WUdJGvE13azFx6zmwpukzA9gEEn3,1,0.177212038,0.177212038,0.177212038,0.177212038,40000.0,40000,40000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6CKaCRpcxWFFtJCSumcDoCi5AeTFadyd1D9TRjxToA1m,4,0.451115277,0.11277881925,0.116810979,0.147572718,43750.0,175000,43750.0,0.0,0.0,4,1.3862943611198906,0,0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
FF2pbRQY12DKrQZRRZYjnKTYb2eCDmYELuaoSDiEt1An,2,0.338064773,0.1690323865,0.1690323865,0.178385567,42500.0,85000,42500.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C53jd9gLC67fPQnNoMCqgaswTu6jHWTMYtvi4cot4N3J,2,0.061159609,0.0305798045,0.0305798045,0.036867968,40000.0,80000,40000.0,4.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9XJfVCFxdpFeiTXKGQGbK2M5rMTqU8NoT1ucyk4Gfrcb,1,0.183792735,0.183792735,0.183792735,0.183792735,40000.0,40000,40000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
